Project Name,Path,LOC
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/RootRouteTest.java,5
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/RootRouteTest.java,5
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/RootRouteTest.java,5
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/RootRouteTest.java,5
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/RootRouteTest.java,5
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/RootRouteTest.java,5
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/RootRouteTest.java,18
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/RootRouteTest.java,6
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/RootRouteTest.java,7
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/RootRouteTest.java,5
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/RootRouteTest.java,5
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/RootRouteTest.java,11
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/RootRouteTest.java,9
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/RootRouteTest.java,20
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/RootRouteTest.java,6
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/RootRouteTest.java,6
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/RootRouteTest.java,6
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/RootRouteTest.java,6
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/RootRouteTest.java,5
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/RootRouteTest.java,5
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/RootRouteTest.java,6
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/RootRouteTest.java,8
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/RootRouteTest.java,13
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/RootRouteTest.java,10
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/RootRouteTest.java,10
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/RootRouteTest.java,12
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/RootRouteTest.java,7
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/RootRouteTest.java,7
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/devops/DevOpsRouteTest.java,9
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/devops/DevOpsRouteTest.java,19
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/policies/OAuthTokenIntegrationSubjectIdFactoryTest.java,13
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/policies/OAuthTokenIntegrationSubjectIdFactoryTest.java,12
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/policies/OAuthTokenIntegrationSubjectIdFactoryTest.java,12
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/policies/OAuthTokenIntegrationSubjectIdFactoryTest.java,11
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/policies/OAuthTokenIntegrationSubjectIdFactoryTest.java,10
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/policies/OAuthTokenIntegrationSubjectIdFactoryTest.java,15
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/policies/PoliciesRouteTest.java,6
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/policies/PoliciesRouteTest.java,5
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/policies/PoliciesRouteTest.java,5
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/policies/PoliciesRouteTest.java,5
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/policies/PoliciesRouteTest.java,6
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/policies/PoliciesRouteTest.java,9
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/policies/PoliciesRouteTest.java,9
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/policies/PoliciesRouteTest.java,5
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/policies/PoliciesRouteTest.java,5
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/policies/PoliciesRouteTest.java,14
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/policies/PoliciesRouteTest.java,22
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/policies/PoliciesRouteTest.java,20
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/policies/PoliciesRouteTest.java,13
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/policies/PoliciesRouteTest.java,13
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/policies/PoliciesRouteTest.java,19
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/policies/PoliciesRouteTest.java,12
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/sse/ThingsSseRouteBuilderTest.java,5
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/sse/ThingsSseRouteBuilderTest.java,7
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/sse/ThingsSseRouteBuilderTest.java,7
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/sse/ThingsSseRouteBuilderTest.java,7
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/sse/ThingsSseRouteBuilderTest.java,7
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/sse/ThingsSseRouteBuilderTest.java,7
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/sse/ThingsSseRouteBuilderTest.java,12
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/sse/ThingsSseRouteBuilderTest.java,19
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/sse/ThingsSseRouteBuilderTest.java,27
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/sse/ThingsSseRouteBuilderTest.java,11
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/sse/ThingsSseRouteBuilderTest.java,11
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/sse/ThingsSseRouteBuilderTest.java,9
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/sse/ThingsSseRouteBuilderTest.java,11
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/sse/ThingsSseRouteBuilderTest.java,11
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/sse/ThingsSseRouteBuilderTest.java,11
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/sse/ThingsSseRouteBuilderTest.java,12
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/stats/StatsRouteTest.java,5
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/stats/StatsRouteTest.java,6
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/stats/StatsRouteTest.java,5
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/stats/StatsRouteTest.java,7
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/stats/StatsRouteTest.java,5
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/status/OverallStatusRouteTest.java,5
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/status/OverallStatusRouteTest.java,5
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/status/OverallStatusRouteTest.java,6
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/status/OverallStatusRouteTest.java,5
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/status/OverallStatusRouteTest.java,6
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/status/OverallStatusRouteTest.java,6
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/status/OverallStatusRouteTest.java,5
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/status/OverallStatusRouteTest.java,5
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/FeaturesRouteTest.java,5
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/FeaturesRouteTest.java,7
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/FeaturesRouteTest.java,7
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/FeaturesRouteTest.java,5
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/FeaturesRouteTest.java,5
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/FeaturesRouteTest.java,5
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/FeaturesRouteTest.java,7
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/FeaturesRouteTest.java,8
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/FeaturesRouteTest.java,5
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/FeaturesRouteTest.java,5
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/FeaturesRouteTest.java,5
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/FeaturesRouteTest.java,8
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/FeaturesRouteTest.java,5
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/FeaturesRouteTest.java,5
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/FeaturesRouteTest.java,5
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/FeaturesRouteTest.java,8
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/FeaturesRouteTest.java,9
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/FeaturesRouteTest.java,5
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/FeaturesRouteTest.java,5
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/FeaturesRouteTest.java,5
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/FeaturesRouteTest.java,8
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/FeaturesRouteTest.java,7
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/FeaturesRouteTest.java,7
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/FeaturesRouteTest.java,5
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/FeaturesRouteTest.java,5
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/FeaturesRouteTest.java,5
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/FeaturesRouteTest.java,9
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/FeaturesRouteTest.java,9
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/FeaturesRouteTest.java,5
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/FeaturesRouteTest.java,5
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/FeaturesRouteTest.java,8
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/FeaturesRouteTest.java,5
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/FeaturesRouteTest.java,8
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/FeaturesRouteTest.java,8
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/FeaturesRouteTest.java,5
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/FeaturesRouteTest.java,5
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/FeaturesRouteTest.java,23
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/FeaturesRouteTest.java,5
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/FeaturesRouteTest.java,5
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/FeaturesRouteTest.java,8
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/FeaturesRouteTest.java,8
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/FeaturesRouteTest.java,6
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/FeaturesRouteTest.java,7
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/FeaturesRouteTest.java,7
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/FeaturesRouteTest.java,7
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/FeaturesRouteTest.java,7
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/FeaturesRouteTest.java,7
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/FeaturesRouteTest.java,8
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/FeaturesRouteTest.java,9
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/FeaturesRouteTest.java,9
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/FeaturesRouteTest.java,9
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/FeaturesRouteTest.java,9
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/FeaturesRouteTest.java,10
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/FeaturesRouteTest.java,7
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/FeaturesRouteTest.java,7
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/MessagesRouteTest.java,8
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/MessagesRouteTest.java,5
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/MessagesRouteTest.java,9
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/MessagesRouteTest.java,8
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/MessagesRouteTest.java,7
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/MessagesRouteTest.java,5
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/MessagesRouteTest.java,8
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/MessagesRouteTest.java,7
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/MessagesRouteTest.java,5
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/MessagesRouteTest.java,5
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/MessagesRouteTest.java,10
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/MessagesRouteTest.java,7
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/MessagesRouteTest.java,5
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/MessagesRouteTest.java,8
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/MessagesRouteTest.java,7
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/MessagesRouteTest.java,5
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/MessagesRouteTest.java,5
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/MessagesRouteTest.java,5
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/MessagesRouteTest.java,8
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/MessagesRouteTest.java,8
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/MessagesRouteTest.java,8
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/MessagesRouteTest.java,8
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/MessagesRouteTest.java,8
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/ThingsRouteTest.java,6
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/ThingsRouteTest.java,5
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/ThingsRouteTest.java,7
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/ThingsRouteTest.java,7
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/ThingsRouteTest.java,11
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/ThingsRouteTest.java,12
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/ThingsRouteTest.java,12
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/ThingsRouteTest.java,12
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/ThingsRouteTest.java,10
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/ThingsRouteTest.java,9
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/ThingsRouteTest.java,8
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/ThingsRouteTest.java,6
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/ThingsRouteTest.java,8
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/ThingsRouteTest.java,8
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/ThingsRouteTest.java,8
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/ThingsRouteTest.java,6
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/ThingsRouteTest.java,6
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/ThingsRouteTest.java,8
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/ThingsRouteTest.java,9
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/ThingsRouteTest.java,7
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/ThingsRouteTest.java,7
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/things/ThingsRouteTest.java,14
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/whoami/DefaultUserInformationTest.java,12
ditto,E:/IOT_INFO/repos/ditto/gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/whoami/DefaultUserInformationTest.java,8
