Projectname,Path,LOC
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/mongodb/mongodb-group-registry-test.js,6
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/mongodb/mongodb-group-registry-test.js,17
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/mongodb/mongodb-group-registry-test.js,14
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/mongodb/mongodb-group-registry-test.js,6
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/mongodb/mongodb-group-registry-test.js,6
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/mongodb/mongodb-group-registry-test.js,12
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/mongodb/mongodb-group-registry-test.js,11
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/mongodb/mongodb-connectionoptions-test.js,23
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/mongodb/mongodb-connectionoptions-test.js,15
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/mongodb/mongodb-registry-test.js,37
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/mongodb/mongodb-registry-test.js,8
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/mongodb/mongodb-registry-test.js,9
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/mongodb/mongodb-registry-test.js,12
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/mongodb/mongodb-registry-test.js,15
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/mongodb/mongodb-registry-test.js,8
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/mongodb/mongodb-registry-test.js,8
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/expressions/expressionBasedTransformations-test.js,8
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/expressions/expressionBasedTransformations-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/expressions/expressionBasedTransformations-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/expressions/expressionBasedTransformations-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/expressions/expressionBasedTransformations-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/expressions/expressionBasedTransformations-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/expressions/expressionBasedTransformations-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/expressions/expressionBasedTransformations-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/expressions/expressionBasedTransformations-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/expressions/expressionBasedTransformations-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/expressions/expressionBasedTransformations-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/expressions/expressionBasedTransformations-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/expressions/expressionBasedTransformations-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/expressions/expressionBasedTransformations-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/expressions/expressionBasedTransformations-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/expressions/expressionBasedTransformations-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/expressions/expressionBasedTransformations-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/expressions/expressionBasedTransformations-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/expressions/expressionBasedTransformations-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/expressions/expressionBasedTransformations-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/expressions/jexlBasedTransformations-test.js,8
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/expressions/jexlBasedTransformations-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/expressions/jexlBasedTransformations-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/expressions/jexlBasedTransformations-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/expressions/jexlBasedTransformations-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/expressions/jexlBasedTransformations-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/expressions/jexlBasedTransformations-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/expressions/jexlBasedTransformations-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/expressions/jexlBasedTransformations-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/expressions/jexlBasedTransformations-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/expressions/jexlBasedTransformations-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/expressions/jexlBasedTransformations-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/expressions/jexlBasedTransformations-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/expressions/jexlBasedTransformations-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/expressions/jexlBasedTransformations-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/expressions/jexlBasedTransformations-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/expressions/jexlBasedTransformations-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/expressions/jexlBasedTransformations-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/expressions/jexlBasedTransformations-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/general/contextBrokerOAuthSecurityAccess-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/general/contextBrokerOAuthSecurityAccess-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/general/contextBrokerOAuthSecurityAccess-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/general/contextBrokerOAuthSecurityAccess-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/general/contextBrokerOAuthSecurityAccess-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/general/contextBrokerOAuthSecurityAccess-test.js,9
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/general/contextBrokerOAuthSecurityAccess-test.js,17
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/general/contextBrokerOAuthSecurityAccess-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/general/contextBrokerOAuthSecurityAccess-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/general/contextBrokerOAuthSecurityAccess-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/general/contextBrokerOAuthSecurityAccess-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/general/contextBrokerOAuthSecurityAccess-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/general/contextBrokerOAuthSecurityAccess-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/general/contextBrokerOAuthSecurityAccess-test.js,12
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/general/contextBrokerOAuthSecurityAccess-test.js,8
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/general/contextBrokerOAuthSecurityAccess-test.js,9
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/general/contextBrokerOAuthSecurityAccess-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/general/contextBrokerOAuthSecurityAccess-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/general/contextBrokerOAuthSecurityAccess-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/general/config-jsonld-contexts-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/general/config-jsonld-contexts-test.js,11
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/general/config-jsonld-contexts-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/general/config-jsonld-contexts-test.js,5
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/general/config-jsonld-contexts-test.js,5
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/general/deviceService-test.js,8
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/general/deviceService-test.js,13
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/general/deviceService-test.js,11
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/general/https-support-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/general/https-support-test.js,9
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/general/https-support-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/general/startup-test.js,22
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/general/iotam-autoregistration-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/general/iotam-autoregistration-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/general/iotam-autoregistration-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/general/iotam-autoregistration-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/general/iotam-autoregistration-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/general/iotam-autoregistration-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/lazyAndCommands/active-devices-attribute-update-test.js,22
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/lazyAndCommands/command-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/lazyAndCommands/command-test.js,26
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/lazyAndCommands/command-test.js,19
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/lazyAndCommands/command-test.js,21
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/lazyAndCommands/command-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/lazyAndCommands/command-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/lazyAndCommands/lazy-devices-test.js,13
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/lazyAndCommands/lazy-devices-test.js,1
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/lazyAndCommands/lazy-devices-test.js,19
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/lazyAndCommands/lazy-devices-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/lazyAndCommands/lazy-devices-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/lazyAndCommands/lazy-devices-test.js,17
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/lazyAndCommands/lazy-devices-test.js,17
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/lazyAndCommands/lazy-devices-test.js,17
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/lazyAndCommands/polling-commands-test.js,22
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/lazyAndCommands/polling-commands-test.js,10
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/lazyAndCommands/polling-commands-test.js,10
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/lazyAndCommands/polling-commands-test.js,14
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/ngsiService/autocast-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/ngsiService/autocast-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/ngsiService/autocast-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/ngsiService/autocast-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/ngsiService/autocast-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/ngsiService/autocast-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/ngsiService/autocast-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/ngsiService/autocast-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/ngsiService/autocast-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/ngsiService/autocast-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/ngsiService/active-devices-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/ngsiService/active-devices-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/ngsiService/active-devices-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/ngsiService/active-devices-test.js,8
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/ngsiService/active-devices-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/ngsiService/active-devices-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/ngsiService/active-devices-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/ngsiService/active-devices-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/ngsiService/active-devices-test.js,8
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/ngsiService/active-devices-test.js,12
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/ngsiService/active-devices-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/ngsiService/active-devices-test.js,11
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/ngsiService/active-devices-test.js,8
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/ngsiService/active-devices-test.js,11
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/ngsiService/active-devices-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/ngsiService/active-devices-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/ngsiService/active-devices-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/ngsiService/geoproperties-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/ngsiService/geoproperties-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/ngsiService/geoproperties-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/ngsiService/geoproperties-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/ngsiService/geoproperties-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/ngsiService/geoproperties-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/ngsiService/geoproperties-test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/ngsiService/geoproperties-test.js,6
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/ngsiService/geoproperties-test.js,6
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/ngsiService/staticAttributes-test.js,16
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/plugins/alias-plugin_test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/plugins/alias-plugin_test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/plugins/alias-plugin_test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/plugins/alias-plugin_test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/plugins/alias-plugin_test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/plugins/alias-plugin_test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/plugins/alias-plugin_test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/plugins/alias-plugin_test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/plugins/alias-plugin_test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/plugins/alias-plugin_test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/ngsiService/subscriptions-test.js,9
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/ngsiService/subscriptions-test.js,15
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/ngsiService/subscriptions-test.js,12
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/ngsiService/subscriptions-test.js,15
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/ngsiService/subscriptions-test.js,10
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/ngsiService/subscriptions-test.js,24
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/ngsiService/subscriptions-test.js,39
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/ngsiService/subscriptions-test.js,33
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/ngsiService/subscriptions-test.js,22
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/plugins/compress-timestamp-plugin_test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/plugins/compress-timestamp-plugin_test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/plugins/compress-timestamp-plugin_test.js,10
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/plugins/bidirectional-plugin_test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/plugins/bidirectional-plugin_test.js,9
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/plugins/bidirectional-plugin_test.js,14
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/plugins/bidirectional-plugin_test.js,14
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/plugins/bidirectional-plugin_test.js,25
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/plugins/bidirectional-plugin_test.js,9
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/plugins/bidirectional-plugin_test.js,26
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/plugins/bidirectional-plugin_test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/plugins/timestamp-processing-plugin_test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/plugins/event-plugin_test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/plugins/multientity-plugin_test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/plugins/multientity-plugin_test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/plugins/multientity-plugin_test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/plugins/multientity-plugin_test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/plugins/multientity-plugin_test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/plugins/multientity-plugin_test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/plugins/multientity-plugin_test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/plugins/multientity-plugin_test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/plugins/multientity-plugin_test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/plugins/multientity-plugin_test.js,27
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/plugins/multientity-plugin_test.js,27
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/plugins/multientity-plugin_test.js,29
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/plugins/multientity-plugin_test.js,28
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/provisioning/device-registration_test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/provisioning/device-registration_test.js,8
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/provisioning/device-registration_test.js,1
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/provisioning/device-registration_test.js,8
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/provisioning/device-registration_test.js,11
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/provisioning/device-registration_test.js,11
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/provisioning/device-registration_test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/provisioning/device-registration_test.js,1
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/provisioning/device-registration_test.js,8
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/provisioning/device-update-registration_test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/provisioning/device-update-registration_test.js,12
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/provisioning/device-update-registration_test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/provisioning/device-update-registration_test.js,15
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/provisioning/device-update-registration_test.js,7
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/provisioning/device-update-registration_test.js,6
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/provisioning/device-update-registration_test.js,1
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/provisioning/device-provisioning-api_test.js,10
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/provisioning/device-provisioning-api_test.js,11
iotagent-node-lib,E:/IOT_INFO/repos/iotagent-node-lib/test/unit/ngsi-ld/provisioning/device-provisioning-api_test.js,11
